TASK 2 - PHASE 6: FAILURE PROPAGATION LOG
System-level failure simulation across hip + knee
=====================================================================================

SCENARIO: Healthy
   Time |     Hip |    Knee |   FootX |   FootY |   Temp |         HipFail |     KneeFail
  3.670 |   45.88 |   49.46 |  0.3109 |  0.7572 |  54.4C |        WARM_54C |           OK
  3.680 |   46.00 |   49.47 |  0.3092 |  0.7578 |  54.4C |        WARM_54C |           OK
  3.690 |   46.12 |   49.48 |  0.3075 |  0.7585 |  54.5C |        WARM_55C |           OK
  3.700 |   46.25 |   49.49 |  0.3057 |  0.7592 |  54.6C |        WARM_55C |           OK
  3.710 |   46.38 |   49.50 |  0.3040 |  0.7598 |  54.7C |        WARM_55C |           OK
  3.720 |   46.50 |   49.51 |  0.3023 |  0.7605 |  54.8C |        WARM_55C |           OK
  3.730 |   46.62 |   49.52 |  0.3006 |  0.7611 |  54.8C |        WARM_55C |           OK
  3.740 |   46.75 |   49.53 |  0.2988 |  0.7618 |  54.9C |        WARM_55C |           OK
  3.750 |   46.88 |   49.54 |  0.2971 |  0.7624 |  55.0C |        WARM_55C |           OK
  3.760 |   47.00 |   49.55 |  0.2954 |  0.7631 |  55.1C |        WARM_55C |           OK
  3.770 |   47.12 |   49.56 |  0.2936 |  0.7637 |  55.2C |        WARM_55C |           OK
  3.780 |   47.25 |   49.57 |  0.2919 |  0.7643 |  55.2C |        WARM_55C |           OK
  3.790 |   47.38 |   49.58 |  0.2902 |  0.7650 |  55.3C |        WARM_55C |           OK
  3.800 |   47.50 |   49.58 |  0.2885 |  0.7656 |  55.4C |        WARM_55C |           OK
  3.810 |   47.62 |   49.59 |  0.2867 |  0.7662 |  55.5C |        WARM_55C |           OK
  3.820 |   47.75 |   49.60 |  0.2850 |  0.7668 |  55.6C |        WARM_56C |           OK
  3.830 |   47.88 |   49.61 |  0.2833 |  0.7674 |  55.6C |        WARM_56C |           OK
  3.840 |   48.00 |   49.62 |  0.2815 |  0.7680 |  55.7C |        WARM_56C |           OK
  3.850 |   48.12 |   49.62 |  0.2798 |  0.7686 |  55.8C |        WARM_56C |           OK
  3.860 |   48.25 |   49.63 |  0.2781 |  0.7692 |  55.9C |        WARM_56C |           OK
  3.870 |   48.38 |   49.64 |  0.2764 |  0.7698 |  56.0C |        WARM_56C |           OK
  3.880 |   48.50 |   49.65 |  0.2746 |  0.7704 |  56.0C |        WARM_56C |           OK
  3.890 |   48.62 |   49.65 |  0.2729 |  0.7710 |  56.1C |        WARM_56C |           OK
  3.900 |   48.75 |   49.66 |  0.2712 |  0.7716 |  56.2C |        WARM_56C |           OK
  3.910 |   48.88 |   49.67 |  0.2694 |  0.7722 |  56.3C |        WARM_56C |           OK
  3.920 |   49.00 |   49.67 |  0.2677 |  0.7728 |  56.4C |        WARM_56C |           OK
  3.930 |   49.12 |   49.68 |  0.2660 |  0.7734 |  56.4C |        WARM_56C |           OK
  3.940 |   49.25 |   49.69 |  0.2642 |  0.7739 |  56.5C |        WARM_57C |           OK
  3.950 |   49.38 |   49.69 |  0.2625 |  0.7745 |  56.6C |        WARM_57C |           OK
  3.960 |   49.50 |   49.70 |  0.2608 |  0.7751 |  56.7C |        WARM_57C |           OK
  3.970 |   49.62 |   49.71 |  0.2590 |  0.7756 |  56.8C |        WARM_57C |           OK
  3.980 |   49.75 |   49.71 |  0.2573 |  0.7762 |  56.8C |        WARM_57C |           OK
  3.990 |   49.88 |   49.72 |  0.2556 |  0.7767 |  56.9C |        WARM_57C |           OK
  4.000 |   50.00 |   49.72 |  0.2538 |  0.7773 |  57.0C |        WARM_57C |           OK
  4.010 |   50.12 |   49.73 |  0.2521 |  0.7778 |  57.1C |        WARM_57C |           OK
  4.020 |   50.25 |   49.73 |  0.2504 |  0.7784 |  57.2C |        WARM_57C |           OK
  4.030 |   50.38 |   49.74 |  0.2486 |  0.7789 |  57.2C |        WARM_57C |           OK
  4.040 |   50.50 |   49.74 |  0.2469 |  0.7794 |  57.3C |        WARM_57C |           OK
  4.050 |   50.62 |   49.75 |  0.2452 |  0.7800 |  57.4C |        WARM_57C |           OK
  4.060 |   50.75 |   49.75 |  0.2434 |  0.7805 |  57.5C |        WARM_57C |           OK
  4.070 |   50.88 |   49.76 |  0.2417 |  0.7810 |  57.6C |        WARM_58C |           OK
  4.080 |   51.00 |   49.76 |  0.2400 |  0.7815 |  57.6C |        WARM_58C |           OK
  4.090 |   51.12 |   49.77 |  0.2382 |  0.7821 |  57.7C |        WARM_58C |           OK
  4.100 |   51.25 |   49.77 |  0.2365 |  0.7826 |  57.8C |        WARM_58C |           OK
  4.110 |   51.38 |   49.78 |  0.2347 |  0.7831 |  57.9C |        WARM_58C |           OK
  4.120 |   51.50 |   49.78 |  0.2330 |  0.7836 |  58.0C |        WARM_58C |           OK
  4.130 |   51.62 |   49.79 |  0.2313 |  0.7841 |  58.0C |        WARM_58C |           OK
  4.140 |   51.75 |   49.79 |  0.2295 |  0.7846 |  58.1C |        WARM_58C |           OK
  4.150 |   51.88 |   49.80 |  0.2278 |  0.7851 |  58.2C |        WARM_58C |           OK
  4.160 |   52.00 |   49.80 |  0.2260 |  0.7856 |  58.3C |        WARM_58C |           OK
  4.170 |   52.12 |   49.80 |  0.2243 |  0.7860 |  58.4C |        WARM_58C |           OK
  4.180 |   52.25 |   49.81 |  0.2226 |  0.7865 |  58.4C |        WARM_58C |           OK
  4.190 |   52.38 |   49.81 |  0.2208 |  0.7870 |  58.5C |        WARM_59C |           OK
  4.200 |   52.50 |   49.81 |  0.2191 |  0.7875 |  58.6C |        WARM_59C |           OK
  4.210 |   52.62 |   49.82 |  0.2173 |  0.7879 |  58.7C |        WARM_59C |           OK
  4.220 |   52.75 |   49.82 |  0.2156 |  0.7884 |  58.8C |        WARM_59C |           OK
  4.230 |   52.88 |   49.83 |  0.2138 |  0.7889 |  58.8C |        WARM_59C |           OK
  4.240 |   53.00 |   49.83 |  0.2121 |  0.7893 |  58.9C |        WARM_59C |           OK
  4.250 |   53.12 |   49.83 |  0.2103 |  0.7898 |  59.0C |        WARM_59C |           OK
  4.260 |   53.25 |   49.84 |  0.2086 |  0.7902 |  59.1C |        WARM_59C |           OK
  4.270 |   53.38 |   49.84 |  0.2069 |  0.7907 |  59.2C |        WARM_59C |           OK
  4.280 |   53.50 |   49.84 |  0.2051 |  0.7911 |  59.2C |        WARM_59C |           OK
  4.290 |   53.62 |   49.85 |  0.2034 |  0.7916 |  59.3C |        WARM_59C |           OK
  4.300 |   53.75 |   49.85 |  0.2016 |  0.7920 |  59.4C |        WARM_59C |           OK
  4.310 |   53.88 |   49.85 |  0.1999 |  0.7924 |  59.5C |        WARM_59C |           OK
  4.320 |   54.00 |   49.85 |  0.1981 |  0.7929 |  59.6C |        WARM_60C |           OK
  4.330 |   54.12 |   49.86 |  0.1964 |  0.7933 |  59.6C |        WARM_60C |           OK
  4.340 |   54.25 |   49.86 |  0.1946 |  0.7937 |  59.7C |        WARM_60C |           OK
  4.350 |   54.38 |   49.86 |  0.1929 |  0.7941 |  59.8C |        WARM_60C |           OK
  4.360 |   54.50 |   49.87 |  0.1911 |  0.7946 |  59.9C |        WARM_60C |           OK
  4.370 |   54.62 |   49.87 |  0.1894 |  0.7950 |  60.0C |        WARM_60C |           OK
  4.380 |   54.75 |   49.87 |  0.1876 |  0.7954 |  60.0C |        WARM_60C |           OK
  4.390 |   54.88 |   49.87 |  0.1858 |  0.7958 |  60.1C |        WARM_60C |           OK
  4.400 |   55.00 |   49.88 |  0.1841 |  0.7962 |  60.2C |        WARM_60C |           OK
  4.410 |   55.12 |   49.88 |  0.1823 |  0.7966 |  60.3C |        WARM_60C |           OK
  4.420 |   55.25 |   49.88 |  0.1806 |  0.7970 |  60.4C |        WARM_60C |           OK
  4.430 |   55.38 |   49.88 |  0.1788 |  0.7973 |  60.4C |        WARM_60C |           OK
  4.440 |   55.50 |   49.89 |  0.1771 |  0.7977 |  60.5C |        WARM_61C |           OK
  4.450 |   55.62 |   49.89 |  0.1753 |  0.7981 |  60.6C |        WARM_61C |           OK
  4.460 |   55.75 |   49.89 |  0.1736 |  0.7985 |  60.7C |        WARM_61C |           OK
  4.470 |   55.88 |   49.89 |  0.1718 |  0.7989 |  60.8C |        WARM_61C |           OK
  4.480 |   56.00 |   49.89 |  0.1700 |  0.7992 |  60.8C |        WARM_61C |           OK
  4.490 |   56.12 |   49.90 |  0.1683 |  0.7996 |  60.9C |        WARM_61C |           OK
  4.500 |   56.25 |   49.90 |  0.1665 |  0.8000 |  61.0C |        WARM_61C |           OK
  4.510 |   56.38 |   49.90 |  0.1648 |  0.8003 |  61.1C |        WARM_61C |           OK
  4.520 |   56.50 |   49.90 |  0.1630 |  0.8007 |  61.2C |        WARM_61C |           OK
  4.530 |   56.62 |   49.90 |  0.1613 |  0.8010 |  61.2C |        WARM_61C |           OK
  4.540 |   56.75 |   49.91 |  0.1595 |  0.8014 |  61.3C |        WARM_61C |           OK
  4.550 |   56.88 |   49.91 |  0.1577 |  0.8017 |  61.4C |        WARM_61C |           OK
  4.560 |   57.00 |   49.91 |  0.1560 |  0.8020 |  61.5C |        WARM_61C |           OK
  4.570 |   57.12 |   49.91 |  0.1542 |  0.8024 |  61.6C |        WARM_62C |           OK
  4.580 |   57.25 |   49.91 |  0.1524 |  0.8027 |  61.6C |        WARM_62C |           OK
  4.590 |   57.38 |   49.92 |  0.1507 |  0.8030 |  61.7C |        WARM_62C |           OK
  4.600 |   57.50 |   49.92 |  0.1489 |  0.8034 |  61.8C |        WARM_62C |           OK
  4.610 |   57.62 |   49.92 |  0.1472 |  0.8037 |  61.9C |        WARM_62C |           OK
  4.620 |   57.75 |   49.92 |  0.1454 |  0.8040 |  62.0C |        WARM_62C |           OK
  4.630 |   57.88 |   49.92 |  0.1436 |  0.8043 |  62.0C |        WARM_62C |           OK
  4.640 |   58.00 |   49.92 |  0.1419 |  0.8046 |  62.1C |        WARM_62C |           OK
  4.650 |   58.12 |   49.93 |  0.1401 |  0.8049 |  62.2C |        WARM_62C |           OK
  4.660 |   58.25 |   49.93 |  0.1383 |  0.8052 |  62.3C |        WARM_62C |           OK
  4.670 |   58.38 |   49.93 |  0.1366 |  0.8055 |  62.4C |        WARM_62C |           OK
  4.680 |   58.50 |   49.93 |  0.1348 |  0.8058 |  62.4C |        WARM_62C |           OK
  4.690 |   58.62 |   49.93 |  0.1330 |  0.8061 |  62.5C |        WARM_63C |           OK
  4.700 |   58.75 |   49.93 |  0.1313 |  0.8064 |  62.6C |        WARM_63C |           OK
  4.710 |   58.88 |   49.93 |  0.1295 |  0.8067 |  62.7C |        WARM_63C |           OK
  4.720 |   59.00 |   49.94 |  0.1277 |  0.8069 |  62.8C |        WARM_63C |           OK
  4.730 |   59.12 |   49.94 |  0.1260 |  0.8072 |  62.8C |        WARM_63C |           OK
  4.740 |   59.25 |   49.94 |  0.1242 |  0.8075 |  62.9C |        WARM_63C |           OK
  4.750 |   59.38 |   49.94 |  0.1224 |  0.8077 |  63.0C |        WARM_63C |           OK
  4.760 |   59.50 |   49.94 |  0.1206 |  0.8080 |  63.1C |        WARM_63C |           OK
  4.770 |   59.62 |   49.94 |  0.1189 |  0.8083 |  63.2C |        WARM_63C |           OK
  4.780 |   59.75 |   49.94 |  0.1171 |  0.8085 |  63.2C |        WARM_63C |           OK
  4.790 |   59.88 |   49.94 |  0.1153 |  0.8088 |  63.3C |        WARM_63C |           OK
  4.800 |   60.00 |   49.94 |  0.1136 |  0.8090 |  63.4C |        WARM_63C |           OK
  4.810 |   60.12 |   49.95 |  0.1118 |  0.8093 |  63.5C |        WARM_63C |           OK
  4.820 |   60.25 |   49.95 |  0.1100 |  0.8095 |  63.6C |        WARM_64C |           OK
  4.830 |   60.38 |   49.95 |  0.1082 |  0.8097 |  63.6C |        WARM_64C |           OK
  4.840 |   60.50 |   49.95 |  0.1065 |  0.8100 |  63.7C |        WARM_64C |           OK
  4.850 |   60.62 |   49.95 |  0.1047 |  0.8102 |  63.8C |        WARM_64C |           OK
  4.860 |   60.75 |   49.95 |  0.1029 |  0.8104 |  63.9C |        WARM_64C |           OK
  4.870 |   60.88 |   49.95 |  0.1011 |  0.8106 |  64.0C |        WARM_64C |           OK
  4.880 |   61.00 |   49.95 |  0.0994 |  0.8109 |  64.0C |        WARM_64C |           OK
  4.890 |   61.12 |   49.95 |  0.0976 |  0.8111 |  64.1C |        WARM_64C |           OK
  4.900 |   61.25 |   49.95 |  0.0958 |  0.8113 |  64.2C |        WARM_64C |           OK
  4.910 |   61.38 |   49.96 |  0.0940 |  0.8115 |  64.3C |        WARM_64C |           OK
  4.920 |   61.50 |   49.96 |  0.0923 |  0.8117 |  64.4C |        WARM_64C |           OK
  4.930 |   61.62 |   49.96 |  0.0905 |  0.8119 |  64.4C |        WARM_64C |           OK
  4.940 |   61.75 |   49.96 |  0.0887 |  0.8121 |  64.5C |        WARM_65C |           OK
  4.950 |   61.88 |   49.96 |  0.0869 |  0.8123 |  64.6C |        WARM_65C |           OK
  4.960 |   62.00 |   49.96 |  0.0852 |  0.8125 |  64.7C |        WARM_65C |           OK
  4.970 |   62.12 |   49.96 |  0.0834 |  0.8126 |  64.8C |        WARM_65C |           OK
  4.980 |   62.25 |   49.96 |  0.0816 |  0.8128 |  64.8C |        WARM_65C |           OK
  4.990 |   62.38 |   49.96 |  0.0798 |  0.8130 |  64.9C |        WARM_65C |           OK
  5.000 |   62.50 |   49.96 |  0.0780 |  0.8132 |  65.0C |        WARM_65C |           OK
  5.010 |   62.62 |   49.96 |  0.0763 |  0.8133 |  65.1C |        WARM_65C |           OK
  5.020 |   62.75 |   49.96 |  0.0745 |  0.8135 |  65.2C |        WARM_65C |           OK
  5.030 |   62.88 |   49.97 |  0.0727 |  0.8136 |  65.2C |        WARM_65C |           OK
  5.040 |   63.00 |   49.97 |  0.0709 |  0.8138 |  65.3C |        WARM_65C |           OK
  5.050 |   63.12 |   49.97 |  0.0691 |  0.8139 |  65.4C |        WARM_65C |           OK
  5.060 |   63.25 |   49.97 |  0.0674 |  0.8141 |  65.5C |        WARM_65C |           OK
  5.070 |   63.38 |   49.97 |  0.0656 |  0.8142 |  65.6C |        WARM_66C |           OK
  5.080 |   63.50 |   49.97 |  0.0638 |  0.8144 |  65.6C |        WARM_66C |           OK
  5.090 |   63.62 |   49.97 |  0.0620 |  0.8145 |  65.7C |        WARM_66C |           OK
  5.100 |   63.75 |   49.97 |  0.0602 |  0.8146 |  65.8C |        WARM_66C |           OK
  5.110 |   63.88 |   49.97 |  0.0585 |  0.8148 |  65.9C |        WARM_66C |           OK
  5.120 |   64.00 |   49.97 |  0.0567 |  0.8149 |  66.0C |        WARM_66C |           OK
  5.130 |   64.12 |   49.97 |  0.0550 |  0.8150 |  66.0C |        WARM_66C |           OK
  5.140 |   64.24 |   49.97 |  0.0533 |  0.8151 |  66.1C |        WARM_66C |           OK
  5.150 |   64.35 |   49.97 |  0.0517 |  0.8152 |  66.2C |        WARM_66C |           OK
  5.160 |   64.46 |   49.97 |  0.0501 |  0.8153 |  66.3C |        WARM_66C |           OK
  5.170 |   64.57 |   49.97 |  0.0485 |  0.8154 |  66.4C |        WARM_66C |           OK
  5.180 |   64.68 |   49.97 |  0.0469 |  0.8155 |  66.4C |        WARM_66C |           OK
  5.190 |   64.79 |   49.97 |  0.0454 |  0.8156 |  66.5C |        WARM_67C |           OK
  5.200 |   64.89 |   49.98 |  0.0439 |  0.8157 |  66.6C |        WARM_67C |           OK
  5.210 |   65.00 |   49.98 |  0.0425 |  0.8157 |  66.7C |        WARM_67C |           OK
  5.220 |   65.10 |   49.98 |  0.0411 |  0.8158 |  66.8C |        WARM_67C |           OK
  5.230 |   65.19 |   49.98 |  0.0397 |  0.8159 |  66.8C |        WARM_67C |           OK
  5.240 |   65.29 |   49.98 |  0.0383 |  0.8159 |  66.9C |        WARM_67C |           OK
  5.250 |   65.38 |   49.98 |  0.0369 |  0.8160 |  67.0C |        WARM_67C |           OK
  5.260 |   65.48 |   49.98 |  0.0356 |  0.8161 |  67.1C |        WARM_67C |           OK
  5.270 |   65.57 |   49.98 |  0.0343 |  0.8161 |  67.2C |        WARM_67C |           OK
  5.280 |   65.66 |   49.98 |  0.0331 |  0.8162 |  67.2C |        WARM_67C |           OK
  5.290 |   65.74 |   49.98 |  0.0318 |  0.8162 |  67.3C |        WARM_67C |           OK
  5.300 |   65.83 |   49.98 |  0.0306 |  0.8163 |  67.4C |        WARM_67C |           OK
  5.310 |   65.91 |   49.98 |  0.0294 |  0.8163 |  67.5C |        WARM_67C |           OK
  5.320 |   65.99 |   49.98 |  0.0282 |  0.8163 |  67.6C |        WARM_68C |           OK
  5.330 |   66.07 |   49.98 |  0.0271 |  0.8164 |  67.6C |        WARM_68C |           OK
  5.340 |   66.15 |   49.98 |  0.0260 |  0.8164 |  67.7C |        WARM_68C |           OK
  5.350 |   66.23 |   49.98 |  0.0249 |  0.8165 |  67.8C |        WARM_68C |           OK
  5.360 |   66.30 |   49.98 |  0.0238 |  0.8165 |  67.9C |        WARM_68C |           OK
  5.370 |   66.38 |   49.98 |  0.0227 |  0.8165 |  68.0C |        WARM_68C |           OK
  5.380 |   66.45 |   49.98 |  0.0217 |  0.8165 |  68.0C |        WARM_68C |           OK
  5.390 |   66.52 |   49.98 |  0.0207 |  0.8166 |  68.1C |        WARM_68C |           OK
  5.400 |   66.59 |   49.98 |  0.0197 |  0.8166 |  68.2C |        WARM_68C |           OK
  5.410 |   66.66 |   49.98 |  0.0187 |  0.8166 |  68.3C |        WARM_68C |           OK
  5.420 |   66.73 |   49.98 |  0.0178 |  0.8166 |  68.4C |        WARM_68C |           OK
  5.430 |   66.79 |   49.98 |  0.0168 |  0.8166 |  68.4C |        WARM_68C |           OK
  5.440 |   66.86 |   49.98 |  0.0159 |  0.8167 |  68.5C |        WARM_69C |           OK
  5.450 |   66.92 |   49.99 |  0.0150 |  0.8167 |  68.6C |        WARM_69C |           OK
  5.460 |   66.98 |   49.99 |  0.0141 |  0.8167 |  68.7C |        WARM_69C |           OK
  5.470 |   67.04 |   49.99 |  0.0133 |  0.8167 |  68.8C |        WARM_69C |           OK
  5.480 |   67.10 |   49.99 |  0.0124 |  0.8167 |  68.8C |        WARM_69C |           OK
  5.490 |   67.16 |   49.99 |  0.0116 |  0.8167 |  68.9C |        WARM_69C |           OK
  5.500 |   67.21 |   49.99 |  0.0108 |  0.8167 |  69.0C |        WARM_69C |           OK
  5.510 |   67.27 |   49.99 |  0.0100 |  0.8168 |  69.1C |        WARM_69C |           OK
  5.520 |   67.32 |   49.99 |  0.0092 |  0.8168 |  69.2C |        WARM_69C |           OK
  5.530 |   67.38 |   49.99 |  0.0085 |  0.8168 |  69.2C |        WARM_69C |           OK
  5.540 |   67.43 |   49.99 |  0.0077 |  0.8168 |  69.3C |        WARM_69C |           OK
  5.550 |   67.48 |   49.99 |  0.0070 |  0.8168 |  69.4C |        WARM_69C |           OK
  5.560 |   67.53 |   49.99 |  0.0063 |  0.8168 |  69.5C |        WARM_69C |           OK
  5.570 |   67.58 |   49.99 |  0.0055 |  0.8168 |  69.6C |        WARM_70C |           OK
  5.580 |   67.63 |   49.99 |  0.0049 |  0.8168 |  69.6C |        WARM_70C |           OK
  5.590 |   67.68 |   49.99 |  0.0042 |  0.8168 |  69.7C |        WARM_70C |           OK
  5.600 |   67.72 |   49.99 |  0.0035 |  0.8168 |  69.8C |        WARM_70C |           OK
  5.610 |   67.77 |   49.99 |  0.0029 |  0.8168 |  69.9C |        WARM_70C |           OK
  5.620 |   67.81 |   49.99 |  0.0022 |  0.8168 |  70.0C |        WARM_70C |           OK
  5.630 |   67.86 |   49.99 |  0.0016 |  0.8168 |  70.0C |        WARM_70C |           OK
  5.640 |   67.90 |   49.99 |  0.0010 |  0.8168 |  70.1C |        WARM_70C |           OK
  5.650 |   67.94 |   49.99 |  0.0004 |  0.8168 |  70.2C |        WARM_70C |           OK
  5.660 |   67.98 |   49.99 | -0.0002 |  0.8168 |  70.3C |        WARM_70C |           OK
  5.670 |   68.02 |   49.99 | -0.0008 |  0.8168 |  70.4C |        WARM_70C |           OK
  5.680 |   68.06 |   49.99 | -0.0013 |  0.8168 |  70.4C |        WARM_70C |           OK
  5.690 |   68.10 |   49.99 | -0.0019 |  0.8168 |  70.5C |        WARM_71C |           OK
  5.700 |   68.14 |   49.99 | -0.0024 |  0.8168 |  70.6C |        WARM_71C |           OK
  5.710 |   68.18 |   49.99 | -0.0030 |  0.8168 |  70.7C |        WARM_71C |           OK
  5.720 |   68.21 |   49.99 | -0.0035 |  0.8168 |  70.8C |        WARM_71C |           OK
  5.730 |   68.25 |   49.99 | -0.0040 |  0.8168 |  70.8C |        WARM_71C |           OK
  5.740 |   68.28 |   49.99 | -0.0045 |  0.8168 |  70.9C |        WARM_71C |           OK
  5.750 |   68.32 |   49.99 | -0.0050 |  0.8168 |  71.0C |        WARM_71C |           OK
  5.760 |   68.35 |   49.99 | -0.0055 |  0.8168 |  71.1C |        WARM_71C |           OK
  5.770 |   68.39 |   49.99 | -0.0059 |  0.8168 |  71.2C |        WARM_71C |           OK
  5.780 |   68.42 |   49.99 | -0.0064 |  0.8168 |  71.2C |        WARM_71C |           OK
  5.790 |   68.45 |   49.99 | -0.0068 |  0.8168 |  71.3C |        WARM_71C |           OK
  5.800 |   68.48 |   49.99 | -0.0073 |  0.8168 |  71.4C |        WARM_71C |           OK
  5.810 |   68.51 |   49.99 | -0.0077 |  0.8168 |  71.5C |        WARM_71C |           OK
  5.820 |   68.54 |   49.99 | -0.0082 |  0.8168 |  71.6C |        WARM_72C |           OK
  5.830 |   68.57 |   49.99 | -0.0086 |  0.8167 |  71.6C |        WARM_72C |           OK
  5.840 |   68.60 |   49.99 | -0.0090 |  0.8167 |  71.7C |        WARM_72C |           OK
